x, eta, H, tau, qb
4800.00000000,41.59995000,0.87555259,0.14150345,0.00485870
4900.00000000,40.79995000,0.87555259,0.14150345,0.00485870
5000.00000000,39.99995000,0.87555259,0.14150345,0.00485870
5100.00000000,39.19995000,0.87555259,0.14150345,0.00485870
5200.00000000,38.39995000,0.87555259,0.14150345,0.00485870
5300.00000000,37.59995000,0.87555259,0.14150345,0.00485870
5400.00000000,36.79995000,0.87555259,0.14150345,0.00485870
5500.00000000,35.99995000,0.87555259,0.14150345,0.00485870
5600.00000000,35.19995000,0.87555259,0.14150345,0.00485870
5700.00000000,34.39995000,0.87555259,0.14150345,0.00485870
5800.00000000,33.59995000,0.87555259,0.14150345,0.00485870
5900.00000000,32.79995000,0.87555259,0.14150345,0.00485870
6000.00000000,31.99995000,0.87555259,0.14150345,0.00485870
6100.00000000,31.19995000,0.87555259,0.14150345,0.00485870
6200.00000000,30.39995000,0.87555259,0.14150345,0.00485870
6300.00000000,29.59995000,0.87555259,0.14150345,0.00485870
6400.00000000,28.79995000,0.87555259,0.14150345,0.00485870
6500.00000000,27.99995000,0.87555259,0.14150345,0.00485870
6600.00000000,27.19995000,0.87555259,0.14150345,0.00485870
6700.00000000,26.39995000,0.87555259,0.14150345,0.00485870
6800.00000000,25.59995000,0.87555259,0.14150345,0.00485870
6900.00000000,24.79995000,0.87555259,0.14150345,0.00485870
7000.00000000,23.99995000,0.87555259,0.14150345,0.00485870
7100.00000000,23.19995000,0.87555259,0.14150345,0.00485870
7200.00000000,22.39995000,0.87555259,0.14150345,0.00485870
7300.00000000,21.59995000,0.87555259,0.14150345,0.00485870
7400.00000000,20.79995000,0.87555259,0.14150345,0.00485870
7500.00000000,19.99995000,0.87555259,0.14150345,0.00485870
7600.00000000,19.19995000,0.87555259,0.14150345,0.00485870
7700.00000000,18.39995000,0.87555259,0.14150345,0.00485870
7800.00000000,17.59995000,0.87555259,0.14150345,0.00485870
7900.00000000,16.79995000,0.87555259,0.14150345,0.00485870
8000.00000000,15.99995000,0.87555259,0.14150345,0.00485870
8100.00000000,15.19995000,0.87555259,0.14150345,0.00485870
8200.00000000,14.39995000,0.87555259,0.14150345,0.00485870
8300.00000000,13.59995000,0.87555259,0.14150345,0.00485870
8400.00000000,12.79995000,0.87555259,0.14150345,0.00485870
8500.00000000,11.99995000,0.87555259,0.14150345,0.00485870
8600.00000000,11.19995000,0.87555259,0.14150345,0.00485870
8700.00000000,10.39995000,0.87555259,0.14150345,0.00485870
8800.00000000,9.59995000,0.87555259,0.14150345,0.00485870
8900.00000000,8.79995000,0.87555259,0.14150345,0.00485870
9000.00000000,7.99995000,0.87555259,0.14150345,0.00485870
9100.00000000,7.19995000,0.87555259,0.14150345,0.00485870
9200.00000000,6.39995000,0.87555259,0.14150345,0.00485870
9300.00000000,5.59995000,0.87555259,0.14150345,0.00485870
9400.00000000,4.79995000,0.87555259,0.14150345,0.00485870
9500.00000000,3.99995000,0.87555259,0.14150345,0.00485870
9600.00000000,3.19995000,0.87555259,0.14150345,0.00485870
9700.00000000,2.39995000,0.87555259,0.14150345,0.00485870
9800.00000000,1.59995000,0.87555259,0.14150345,0.00485870
9900.00000000,0.79995000,0.87555259,0.14150345,0.00485870
10000.00000000,-0.00005000,0.87555259,0.14150345,0.00485870
